Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05222:Small cell lung cancer	10	14.084507042253522	6.410978182410283E-8	RXRB, RXRA, NOS2, CASP3, CDK2, RARB, PIK3CD, PIK3R1, NFKB1, BCL2L1	70	92	8164	12.677018633540373	1.4104052988628268E-5	1.9059664866625165E-7	6.75751754362165E-8
KEGG_PATHWAY	hsa04611:Platelet activation	11	15.492957746478872	7.236821853782121E-8	SYK, SRC, NOS3, BTK, MAPK1, PIK3CD, PIK3R1, F2, MAPK14, PRKACA, MAPK12	70	124	8164	10.346082949308755	1.592088191382235E-5	2.122801077109422E-7	7.526294727933406E-8
KEGG_PATHWAY	hsa04920:Adipocytokine signaling pathway	9	12.676056338028168	9.53917042720367E-8	RXRB, MAPK8, RXRA, STAT3, PRKCQ, PTPN11, JAK2, PPARA, NFKB1	70	69	8164	15.212422360248445	2.0985955741625872E-5	2.7613388078747464E-7	9.790201227919556E-8
KEGG_PATHWAY	hsa05231:Choline metabolism in cancer	10	14.084507042253522	1.1157507975343966E-7	MAP2K1, MAPK8, PRKCB, MAPK1, PIK3CD, GRB2, PIK3R1, HRAS, HIF1A, EGFR	70	98	8164	11.900874635568513	2.454621764691467E-5	3.1878594215268474E-7	1.1302410676322458E-7
KEGG_PATHWAY	hsa05225:Hepatocellular carcinoma	12	16.901408450704224	1.3115355421870582E-7	GSK3B, MAP2K1, PRKCB, MAPK1, PIK3CD, GRB2, PIK3R1, HRAS, MET, EGFR, BCL2L1, IGF1R	70	168	8164	8.330612244897958	2.885336755831247E-5	3.699202811296831E-7	1.3115355421870582E-7
KEGG_PATHWAY	hsa05142:Chagas disease	10	14.084507042253522	1.5811966100802164E-7	MAPK8, NOS2, MAPK1, PIK3CD, PIK3R1, MAPK14, TLR4, NFKB1, IL2, MAPK12	70	102	8164	11.434173669467786	3.478572313975192E-5	4.4033323318689576E-7	1.5811966100802164E-7
KEGG_PATHWAY	hsa05170:Human immunodeficiency virus 1 infection	13	18.30985915492958	1.6507739199994032E-7	MAP2K1, PRKCB, PIK3CD, PIK3R1, MAPK14, NFKB1, MAPK12, MAPK8, CASP3, MAPK1, HRAS, TLR4, BCL2L1	70	212	8164	7.151752021563342	3.6316369777411595E-5	4.539628279998359E-7	1.6507739199994032E-7
KEGG_PATHWAY	hsa04620:Toll-like receptor signaling pathway	10	14.084507042253522	1.871598382970756E-7	MAP2K1, MAPK8, STAT1, MAPK1, PIK3CD, PIK3R1, MAPK14, TLR4, NFKB1, MAPK12	70	104	8164	11.214285714285714	4.117432059225212E-5	5.021361515287394E-7	1.871598382970756E-7
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	10	14.084507042253522	1.871598382970756E-7	ZAP70, SYK, PARP1, PRKCB, LCK, BTK, PRKCQ, TLR4, NFKB1, BCL2L1	70	104	8164	11.214285714285714	4.117432059225212E-5	5.021361515287394E-7	1.871598382970756E-7
KEGG_PATHWAY	hsa05140:Leishmaniasis	9	12.676056338028168	2.2756633906828348E-7	NOS2, STAT1, PRKCB, MAPK1, JAK2, MAPK14, TLR4, NFKB1, MAPK12	70	77	8164	13.63191094619666	5.006334708868021E-5	6.031878866870165E-7	2.2756633906828348E-7
KEGG_PATHWAY	hsa05152:Tuberculosis	12	16.901408450704224	2.647313707159047E-7	MAPK8, SYK, NOS2, STAT1, SRC, CASP3, MAPK1, JAK2, MAPK14, TLR4, NFKB1, MAPK12	70	180	8164	7.7752380952380955	5.823921329728421E-5	6.933440661607028E-7	2.647313707159047E-7
KEGG_PATHWAY	hsa04668:TNF signaling pathway	10	14.084507042253522	3.5484539539368244E-7	MAP2K1, MAPK8, CASP3, MAPK1, PIK3CD, PIK3R1, MAPK14, MMP9, NFKB1, MAPK12	70	112	8164	10.41326530612245	7.806295376788785E-5	9.184233763130605E-7	3.5484539539368244E-7
KEGG_PATHWAY	hsa04072:Phospholipase D signaling pathway	11	15.492957746478872	3.850561793797077E-7	MAP2K1, SYK, KIT, MAPK1, PIK3CD, PTPN11, GRB2, PIK3R1, F2, HRAS, EGFR	70	148	8164	8.668339768339768	8.470878778243929E-5	9.850274356225082E-7	3.850561793797077E-7
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	10	14.084507042253522	4.1305271359229706E-7	CDC42, ITK, PRKCB, MMP2, PIK3CD, PTPN11, PIK3R1, MAPK14, MMP9, MAPK12	70	114	8164	10.230576441102757	9.086748705655623E-5	1.044501114831096E-6	4.1305271359229706E-7
KEGG_PATHWAY	hsa05213:Endometrial cancer	8	11.267605633802818	4.825076390818944E-7	GSK3B, MAP2K1, MAPK1, PIK3CD, GRB2, PIK3R1, HRAS, EGFR	70	58	8164	16.086699507389163	1.0614607231096418E-4	1.206269097704736E-6	4.825076390818944E-7
KEGG_PATHWAY	hsa04218:Cellular senescence	11	15.492957746478872	6.282324068714055E-7	CCNA2, MAP2K1, CDK2, MDM2, MAPK1, PIK3CD, PIK3R1, MAPK14, HRAS, NFKB1, MAPK12	70	156	8164	8.223809523809525	1.3820162220246068E-4	1.5529340394574066E-6	6.282324068714055E-7
KEGG_PATHWAY	hsa05130:Pathogenic Escherichia coli infection	12	16.901408450704224	6.561286838387515E-7	CDC42, MAPK8, SRC, CASP3, ABL1, MAPK1, PTPN11, F2, MAPK14, TLR4, NFKB1, MAPK12	70	197	8164	7.104278462654098	1.4433794007506773E-4	1.6038701160502816E-6	6.561286838387515E-7
KEGG_PATHWAY	hsa04213:Longevity regulating pathway - multiple species	8	11.267605633802818	7.684263412871165E-7	HDAC2, HDAC1, PIK3CD, IGF1, PIK3R1, PRKACA, HRAS, IGF1R	70	62	8164	15.048847926267282	1.690395712479198E-4	1.857734011902919E-6	7.684263412871165E-7
KEGG_PATHWAY	hsa04630:JAK-STAT signaling pathway	11	15.492957746478872	8.902804187668281E-7	STAT1, STAT3, PIK3CD, PTPN11, GRB2, PIK3R1, JAK2, HRAS, EGFR, IL2, BCL2L1	70	162	8164	7.919223985890652	1.9584259963811856E-4	2.1289314361815456E-6	8.902804187668281E-7
KEGG_PATHWAY	hsa04657:IL-17 signaling pathway	9	12.676056338028168	1.0745895305602653E-6	GSK3B, HSP90AA1, MAPK8, CASP3, MAPK1, MAPK14, MMP9, NFKB1, MAPK12	70	94	8164	11.166565349544072	2.3638188114916137E-4	2.5420397497124556E-6	1.0745895305602653E-6
KEGG_PATHWAY	hsa04114:Oocyte meiosis	10	14.084507042253522	1.3449499825956089E-6	AR, MAP2K1, CDK2, MAPK1, PGR, IGF1, MAPK14, PRKACA, MAPK12, IGF1R	70	131	8164	8.902944383860415	2.958454242609765E-4	3.147755278415255E-6	1.3449499825956089E-6
KEGG_PATHWAY	hsa04210:Apoptosis	10	14.084507042253522	1.8416295543718758E-6	MAP2K1, MAPK8, PARP1, CASP3, MAPK1, PIK3CD, PIK3R1, HRAS, NFKB1, BCL2L1	70	136	8164	8.57563025210084	4.0507680927337475E-4	4.264826336440134E-6	1.8416295543718758E-6
KEGG_PATHWAY	hsa04910:Insulin signaling pathway	10	14.084507042253522	1.9580033320172697E-6	GSK3B, PTPN1, MAP2K1, MAPK8, MAPK1, PIK3CD, GRB2, PIK3R1, PRKACA, HRAS	70	137	8164	8.51303441084463	4.3066839049565875E-4	4.487090969206243E-6	1.9580033320172697E-6
KEGG_PATHWAY	hsa05133:Pertussis	8	11.267605633802818	3.111277515157071E-6	MAPK8, NOS2, CASP3, MAPK1, MAPK14, TLR4, NFKB1, MAPK12	70	76	8164	12.276691729323309	6.842479137008084E-4	7.056505704479954E-6	3.111277515157071E-6
KEGG_PATHWAY	hsa04150:mTOR signaling pathway	10	14.084507042253522	5.738612345474055E-6	GSK3B, MAP2K1, PRKCB, MAPK1, PIK3CD, GRB2, IGF1, PIK3R1, HRAS, IGF1R	70	156	8164	7.476190476190476	0.0012617017227422034	1.288259914290094E-5	5.738612345474055E-6
KEGG_PATHWAY	hsa05132:Salmonella infection	12	16.901408450704224	6.494061698213453E-6	CDC42, MAP2K1, HSP90AA1, MAPK8, CASP3, MAPK1, PIK3CD, MAPK14, HRAS, TLR4, NFKB1, MAPK12	70	249	8164	5.62065404475043	0.0014276781092027457	1.4431248218252118E-5	6.494061698213453E-6
KEGG_PATHWAY	hsa04540:Gap junction	8	11.267605633802818	8.339576986910786E-6	MAP2K1, SRC, PRKCB, MAPK1, GRB2, PRKACA, HRAS, EGFR	70	88	8164	10.602597402597402	0.0018330325275425219	1.834706937120373E-5	8.339576986910786E-6
KEGG_PATHWAY	hsa04211:Longevity regulating pathway	8	11.267605633802818	8.991313310032685E-6	PIK3CD, PPARG, IGF1, PIK3R1, PRKACA, HRAS, NFKB1, IGF1R	70	89	8164	10.483467094703048	0.0019761426749369537	1.9585038893140505E-5	8.991313310032685E-6
KEGG_PATHWAY	hsa05164:Influenza A	10	14.084507042253522	1.2112449952365996E-5	MAP2K1, STAT1, PRKCB, CASP3, MAPK1, PIK3CD, PIK3R1, JAK2, TLR4, NFKB1	70	171	8164	6.820384294068504	0.0026612078195651367	2.6124892054122735E-5	1.2112449952365996E-5
KEGG_PATHWAY	hsa05216:Thyroid cancer	6	8.450704225352112	1.3160467733551051E-5	RXRB, MAP2K1, RXRA, MAPK1, PPARG, HRAS	70	37	8164	18.912741312741314	0.0028911345509871067	2.8109736906613893E-5	1.3160467733551051E-5
KEGG_PATHWAY	hsa04929:GnRH secretion	7	9.859154929577464	1.4902110427440704E-5	MAP2K1, PRKCB, MAPK1, PIK3CD, PIK3R1, HRAS, ESR2	70	64	8164	12.756250000000001	0.0032731203464666514	3.152369513497072E-5	1.4902110427440704E-5
KEGG_PATHWAY	hsa04666:Fc gamma R-mediated phagocytosis	8	11.267605633802818	1.5892342661109847E-5	CDC42, MAP2K1, SYK, PRKCB, PRKCD, MAPK1, PIK3CD, PIK3R1	70	97	8164	9.618851251840942	0.003490238077515917	3.329824176613492E-5	1.5892342661109847E-5
KEGG_PATHWAY	hsa04360:Axon guidance	10	14.084507042253522	1.9984242248871157E-5	CDC42, GSK3B, SRC, ABL1, MAPK1, PIK3CD, PTPN11, PIK3R1, HRAS, MET	70	182	8164	6.408163265306123	0.004386926429059579	4.147672919577033E-5	1.9984242248871157E-5
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	10	14.084507042253522	2.180531868547628E-5	HSP90AA1, MAPK8, STAT1, PRKCD, MAPK1, MAPK14, TLR4, NFKB1, MAPK12, BCL2L1	70	184	8164	6.338509316770186	0.004785734120003937	4.4833365521540006E-5	2.180531868547628E-5
KEGG_PATHWAY	hsa05146:Amoebiasis	8	11.267605633802818	2.209651918514497E-5	NOS2, PRKCB, CASP3, PIK3CD, PIK3R1, PRKACA, TLR4, NFKB1	70	102	8164	9.14733893557423	0.004849490993380612	4.501142796973976E-5	2.209651918514497E-5
KEGG_PATHWAY	hsa04520:Adherens junction	7	9.859154929577464	2.7176504961257533E-5	CDC42, PTPN1, SRC, MAPK1, MET, EGFR, IGF1R	70	71	8164	11.498591549295774	0.005961074207046613	5.48516613896941E-5	2.7176504961257533E-5
KEGG_PATHWAY	hsa04725:Cholinergic synapse	8	11.267605633802818	4.2942246674086075E-5	MAP2K1, PRKCB, MAPK1, PIK3CD, PIK3R1, JAK2, PRKACA, HRAS	70	113	8164	8.256890012642225	0.009403009725634015	8.588449334817215E-5	4.2942246674086075E-5
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	10	14.084507042253522	8.24497822172837E-5	CDC42, MAP2K1, SRC, MAPK1, PIK3CD, PIK3R1, F2, HRAS, EGFR, FGFR2	70	218	8164	5.349934469200524	0.01797616586132844	1.6341398277299471E-4	8.24497822172837E-5
KEGG_PATHWAY	hsa04730:Long-term depression	6	8.450704225352112	1.4188847096399448E-4	MAP2K1, PRKCB, MAPK1, IGF1, HRAS, IGF1R	70	60	8164	11.662857142857142	0.030735437827895895	2.787094965364177E-4	1.4188847096399448E-4
KEGG_PATHWAY	hsa04936:Alcoholic liver disease	8	11.267605633802818	1.8216431615121077E-4	GSK3B, MAPK8, CASP3, MAPK14, PPARA, TLR4, NFKB1, MAPK12	70	142	8164	6.570623742454727	0.03928722899605208	3.5465619073687054E-4	1.8216431615121077E-4
KEGG_PATHWAY	hsa04916:Melanogenesis	7	9.859154929577464	1.971705597509861E-4	GSK3B, MAP2K1, PRKCB, KIT, MAPK1, PRKACA, HRAS	70	101	8164	8.083168316831683	0.04245427078136055	3.8050458899313106E-4	1.971705597509861E-4
KEGG_PATHWAY	hsa04960:Aldosterone-regulated sodium reabsorption	5	7.042253521126761	2.501224044260813E-4	PRKCB, MAPK1, PIK3CD, IGF1, PIK3R1	70	37	8164	15.76061776061776	0.05354685392442515	4.784950345542425E-4	2.501224044260813E-4
KEGG_PATHWAY	hsa04928:Parathyroid hormone synthesis, secretion and action	7	9.859154929577464	2.56769291523943E-4	RXRB, MAP2K1, RXRA, PRKCB, MAPK1, PRKACA, EGFR	70	106	8164	7.7018867924528305	0.054930205619701966	4.869762425454092E-4	2.56769291523943E-4
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	8	11.267605633802818	3.0027376976807723E-4	MAP2K1, SRC, PRKCB, NOS3, MAPK1, PRKACA, HRAS, EGFR	70	154	8164	6.0586270871985155	0.06393480243469696	5.646173448630512E-4	3.0027376976807723E-4
KEGG_PATHWAY	hsa01524:Platinum drug resistance	6	8.450704225352112	3.585078802533095E-4	CASP3, MDM2, MAPK1, PIK3CD, PIK3R1, BCL2L1	70	73	8164	9.585909980430527	0.07585461357749979	6.684045225061702E-4	3.585078802533095E-4
KEGG_PATHWAY	hsa05020:Prion disease	10	14.084507042253522	4.471196875204799E-4	GSK3B, MAPK8, CASP3, PRKCD, MAPK1, PIK3CD, PIK3R1, MAPK14, PRKACA, MAPK12	70	273	8164	4.272108843537414	0.09370310556933203	8.266078256681141E-4	4.471196875204799E-4
KEGG_PATHWAY	hsa04930:Type II diabetes mellitus	5	7.042253521126761	5.83669066376827E-4	MAPK8, PRKCD, MAPK1, PIK3CD, PIK3R1	70	46	8164	12.677018633540373	0.12053778957924977	0.0010700599550241827	5.83669066376827E-4
KEGG_PATHWAY	hsa04110:Cell cycle	7	9.859154929577464	6.495423683492303E-4	CCNA2, GSK3B, HDAC2, HDAC1, CDK2, MDM2, ABL1	70	126	8164	6.47936507936508	0.13319890904922493	0.0011809861242713278	6.495423683492303E-4
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	9	12.676056338028168	8.823741844852917E-4	NOS2, ERBB4, PRKCB, NOS3, KDR, PRKACA, MET, EGFR, FGFR2	70	240	8164	4.373571428571428	0.1765134113278325	0.0015911665621865917	8.823741844852917E-4
KEGG_PATHWAY	hsa05022:Pathways of neurodegeneration - multiple diseases	12	16.901408450704224	0.0019806996417569616	GSK3B, MAP2K1, MAPK8, NOS2, PRKCB, CASP3, MAPK1, MAPK14, HRAS, NFKB1, MAPK12, BCL2L1	70	476	8164	2.9402160864345737	0.3535025600881819	0.0035427148063945655	0.0019806996417569616
KEGG_PATHWAY	hsa05321:Inflammatory bowel disease	5	7.042253521126761	0.0021469838078034234	STAT1, STAT3, TLR4, NFKB1, IL2	70	65	8164	8.971428571428572	0.37677284630697894	0.003808435417681408	0.0021469838078034234
KEGG_PATHWAY	hsa04217:Necroptosis	7	9.859154929577464	0.0021638837600462544	HSP90AA1, MAPK8, PARP1, STAT1, STAT3, JAK2, TLR4	70	159	8164	5.134591194968554	0.3790906827378765	0.003808435417681408	0.0021638837600462544
KEGG_PATHWAY	hsa04720:Long-term potentiation	5	7.042253521126761	0.002400071725180548	MAP2K1, PRKCB, MAPK1, PRKACA, HRAS	70	67	8164	8.703624733475479	0.41060013226843284	0.004190601424918418	0.002400071725180548
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	8	11.267605633802818	0.0025137800996503467	MAP2K1, MAPK8, MAPK1, PIK3CD, PIK3R1, PPARA, PRKACA, NFKB1	70	221	8164	4.221848739495798	0.42519699043983217	0.004354579700181703	0.0025137800996503467
KEGG_PATHWAY	hsa04726:Serotonergic synapse	6	8.450704225352112	0.002787929376942127	MAP2K1, PRKCB, CASP3, MAPK1, PRKACA, HRAS	70	115	8164	6.084968944099379	0.45892697940162896	0.004791753616619281	0.002787929376942127
KEGG_PATHWAY	hsa04137:Mitophagy - animal	5	7.042253521126761	0.0031212756177647	MAPK8, SRC, HRAS, HIF1A, BCL2L1	70	72	8164	8.099206349206348	0.49729639190033925	0.005323105704714992	0.0031212756177647
KEGG_PATHWAY	hsa04115:p53 signaling pathway	5	7.042253521126761	0.0032814360663272722	CASP3, CDK2, MDM2, IGF1, BCL2L1	70	73	8164	7.988258317025439	0.5147557917635498	0.005553199496861537	0.0032814360663272722
KEGG_PATHWAY	hsa04152:AMPK signaling pathway	6	8.450704225352112	0.003473359438646886	CCNA2, PIK3CD, PPARG, IGF1, PIK3R1, IGF1R	70	121	8164	5.7832349468713105	0.5348843628564948	0.005833122721391716	0.003473359438646886
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	5	7.042253521126761	0.003978206428848864	CDC42, SRC, PIK3CD, PIK3R1, MET	70	77	8164	7.573283858998145	0.583950451609883	0.0066303440480814406	0.003978206428848864
KEGG_PATHWAY	hsa05010:Alzheimer disease	10	14.084507042253522	0.004761178741757846	GSK3B, MAP2K1, MAPK8, NOS2, CASP3, MAPK1, PIK3CD, PIK3R1, HRAS, NFKB1	70	384	8164	3.037202380952381	0.6500485460011275	0.007875634008922753	0.004761178741757846
KEGG_PATHWAY	hsa05034:Alcoholism	7	9.859154929577464	0.00483191078765822	MAP2K1, HDAC2, HDAC1, MAPK1, GRB2, PRKACA, HRAS	70	187	8164	4.365775401069519	0.655477847098872	0.007932987860334391	0.00483191078765822
KEGG_PATHWAY	hsa04728:Dopaminergic synapse	6	8.450704225352112	0.005032949003561566	GSK3B, MAPK8, PRKCB, MAPK14, PRKACA, MAPK12	70	132	8164	5.301298701298701	0.6704557134049252	0.008201842820618848	0.005032949003561566
KEGG_PATHWAY	hsa04270:Vascular smooth muscle contraction	6	8.450704225352112	0.005362405722553301	MAP2K1, PRKCB, PRKCD, MAPK1, PRKCQ, PRKACA	70	134	8164	5.222174840085287	0.6936122143450425	0.00867447984530681	0.005362405722553301
KEGG_PATHWAY	hsa04371:Apelin signaling pathway	6	8.450704225352112	0.006252579789215353	MAP2K1, NOS2, NOS3, MAPK1, PRKACA, HRAS	70	139	8164	5.034326824254882	0.7483927620491257	0.0100406390775721	0.006252579789215353
KEGG_PATHWAY	hsa04723:Retrograde endocannabinoid signaling	6	8.450704225352112	0.008109270019068844	MAPK8, PRKCB, MAPK1, MAPK14, PRKACA, MAPK12	70	148	8164	4.7281853281853286	0.8332588015547345	0.012927821769530041	0.008109270019068844
KEGG_PATHWAY	hsa04934:Cushing syndrome	6	8.450704225352112	0.009796351253974775	GSK3B, MAP2K1, CDK2, MAPK1, PRKACA, EGFR	70	155	8164	4.514654377880184	0.8853444961171097	0.015505016373197485	0.009796351253974775
KEGG_PATHWAY	hsa04144:Endocytosis	7	9.859154929577464	0.018962194305861407	CDC42, SRC, MDM2, HRAS, EGFR, FGFR2, IGF1R	70	251	8164	3.252589641434263	0.9851794729135853	0.029797733909210783	0.018962194305861407
KEGG_PATHWAY	hsa05031:Amphetamine addiction	4	5.633802816901409	0.020352859434473965	HDAC2, HDAC1, PRKCB, PRKACA	70	69	8164	6.761076604554865	0.9891525279455453	0.03175623457861186	0.020352859434473965
KEGG_PATHWAY	hsa04622:RIG-I-like receptor signaling pathway	4	5.633802816901409	0.021138040288667382	MAPK8, MAPK14, NFKB1, MAPK12	70	70	8164	6.664489795918366	0.9909067463368982	0.03274907650356918	0.021138040288667382
KEGG_PATHWAY	hsa05168:Herpes simplex virus 1 infection	10	14.084507042253522	0.022720301707828294	SYK, STAT1, SRC, CASP3, PIK3CD, PTPN11, PIK3R1, JAK2, NFKB1, BCL2L1	70	495	8164	2.356132756132756	0.9936298019897657	0.03495431031973584	0.022720301707828294
KEGG_PATHWAY	hsa03320:PPAR signaling pathway	4	5.633802816901409	0.025311568280414132	RXRB, RXRA, PPARG, PPARA	70	75	8164	6.220190476190476	0.9964479542651631	0.03867045153952159	0.025311568280414132
KEGG_PATHWAY	hsa04215:Apoptosis - multiple species	3	4.225352112676056	0.02966335837937364	MAPK8, CASP3, BCL2L1	70	32	8164	10.933928571428572	0.9986728044670361	0.04500647478249794	0.02966335837937364
KEGG_PATHWAY	hsa05340:Primary immunodeficiency	3	4.225352112676056	0.0407080281253963	ZAP70, LCK, BTK	70	38	8164	9.207518796992481	0.9998930506396982	0.061340864298542366	0.0407080281253963
KEGG_PATHWAY	hsa04714:Thermogenesis	6	8.450704225352112	0.04590442037183971	GRB2, PPARG, MAPK14, PRKACA, HRAS, MAPK12	70	232	8164	3.016256157635468	0.9999676246535821	0.06870049307350162	0.04590442037183971
KEGG_PATHWAY	hsa04973:Carbohydrate digestion and absorption	3	4.225352112676056	0.059652911035408804	PRKCB, PIK3CD, PIK3R1	70	47	8164	7.444376899696049	0.9999986713806324	0.08867324613371579	0.059652911035408804
KEGG_PATHWAY	hsa04913:Ovarian steroidogenesis	3	4.225352112676056	0.06887452082064276	IGF1, PRKACA, IGF1R	70	51	8164	6.860504201680672	0.9999998480130249	0.1016939233593383	0.06887452082064276
KEGG_PATHWAY	hsa04961:Endocrine and other factor-regulated calcium reabsorption	3	4.225352112676056	0.07365090424150232	PRKCB, PRKACA, ESR1	70	53	8164	6.601617250673854	0.999999950973598	0.10802132622087006	0.07365090424150232
KEGG_PATHWAY	hsa05134:Legionellosis	3	4.225352112676056	0.0835105276328049	CASP3, TLR4, NFKB1	70	57	8164	6.138345864661654	0.9999999953436487	0.12167096741203363	0.0835105276328049
KEGG_PATHWAY	hsa04923:Regulation of lipolysis in adipocytes	3	4.225352112676056	0.08603594672052466	PIK3CD, PIK3R1, PRKACA	70	58	8164	6.032512315270936	0.9999999974625043	0.12452571235865412	0.08603594672052466
KEGG_PATHWAY	hsa04330:Notch signaling pathway	3	4.225352112676056	0.08858443139196528	KAT2B, HDAC2, HDAC1	70	59	8164	5.930266343825665	0.9999999986271679	0.1273763065766821	0.08858443139196528
